2545,"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare & Tax Cuts (Reform)."
2546,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them! U.S.A."
2547,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
2548,"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach"
2549,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for America! #SCOTUS pic.twitter.com/8KGFSk8BFj
2550,Thank you @USNavy ! #USA https:// twitter.com/usnavy/status/ 851227376826634243 …
2551,...confidence that President Al Sisi will handle situation properly.
2552,So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...
2553,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!
2554,The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!
2555,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack."
2556,"...goodwill and friendship was formed, but only time will tell on trade."
2557,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
2558,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS , @VP and @SecondLady . #USA pic.twitter.com/puVTKwUfRp"
2559,"JOBS, JOBS, JOBS! https:// instagram.com/p/BShtQnLgquy/ pic.twitter.com/B5Qbn6llzE"
2560,I am deeply committed to preserving our strong relationship & to strengthening America's long-standing support for Jordan. @KingAbdullahII . pic.twitter.com/ogzxuZ7kla
2561,Great to talk jobs with #NABTU2017 . Tremendous spirit & optimism - we will deliver! http:// thehill.com/policy/transpo rtation/327248-trump-promises-to-rebuild-country-in-speech-to-construction-workers …
2562,Thank you Sean McGarvey & the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017 http:// 45.WH.Gov/pqxHvm pic.twitter.com/j0CRhiyvDu
2563,. @WhiteHouse #CEOTownHall http:// 45.WH.Gov/iQXunx pic.twitter.com/XHfQ6zmF2H
2564,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership between the U.S. and Egypt. pic.twitter.com/HE0ryjEFb6
2565,Looking forward to hosting our heroes from the Wounded Warrior Project ( @WWP ) Soldier Ride to the @WhiteHouse on Thursday! pic.twitter.com/CkN50HPgeo
2566,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship."
2567,". @FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI"
2568,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!
2569,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?
2570,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends . ""Spied on before nomination."" The real story."
2571,"Melania and I are honored to light up the @WhiteHouse this evening, for #WorldAutismAwarenessDay . Join us & #LIUB . http:// 45.wh.gov/TE8ak1 pic.twitter.com/7zzwSwBdZK"
2572,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.
2573,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck."
2574,Anybody (especially Fake News media) who thinks that Repeal & Replace of ObamaCare is dead does not know the love and strength in R Party!
2575,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst pic.twitter.com/AQQzmt10x7
2576,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S."
2577,"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked...."
2578,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems."
2579,"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to.."
2580,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!"
2581,When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?
2582,We are going to defend our industry & create a level playing field for the American worker. It is time to put #AmericaFirst & #MAGA ! pic.twitter.com/GUWx7JqvCi
2583,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' http:// 45.wh.gov/o6bLge pic.twitter.com/r3rILZyTJP
2584,It is an exciting time for our country! #WeeklyAddress #ConfirmGorsuch pic.twitter.com/tP4bkvTOBq
2585,#ConfirmGorsuch #SCOTUS pic.twitter.com/WkqHYMcYa3
2586,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA pic.twitter.com/ZuriIC3YwG"
2587,"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen { @larsloekke } to the @WhiteHouse yesterday! pic.twitter.com/3OKvdfvuyk"
2588,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media & Dems, of historic proportion!"
2589,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain https:// instagram.com/p/BSSNAoMAci3/ pic.twitter.com/tcXorZfdea
2590,...and job losses. American companies must be prepared to look at other alternatives.
2591,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
2592,"Where are @RepMarkMeadows , @Jim_Jordan and @Raul_Labrador ? #RepealANDReplace #Obamacare"
2593,"If @RepMarkMeadows , @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts & reform."
2594,Great op-ed from @RepKenBuck . Looks like some in the Freedom Caucus are helping me end #Obamacare . http:// thehill.com/blogs/congress -blog/healthcare/326424-governing-means-supporting-ahca …
2595,The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? http:// nypost.com/2017/03/27/the -new-york-times-ongoing-dishonesty-only-helps-trump/amp/ …
2596,"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team, & fast. We must fight them, & Dems, in 2018!"
2597,Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day. #ThankAVeteran https://www. whitehouse.gov/the-press-offi ce/2017/03/28/president-donald-j-trump-signs-s-305-law … pic.twitter.com/BY44VFuY7K
2598,. @FLOTUS Melania and I were honored to stop by the Women's Empowerment Panel this afternoon at the @WhiteHouse . http:// 45.wh.gov/5v2Pc1 pic.twitter.com/rurW4hWcKP
2599,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session https:// youtu.be/e27pzcJdD8E pic.twitter.com/NZ3oSk2AJP
2600,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!
2601,"Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!"
2602,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of Uranium?
2603,A NEW ERA IN AMERICAN ENERGY! #MadeInTheUSA Watch here: https:// youtu.be/OdkThe_O50M pic.twitter.com/XT12jqoIqj
2604,It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence & Attorney General Sessions. THANK YOU for all you do 24/7/365! pic.twitter.com/UOKsiqMpsx
2605,The failing @NYTimes would do much better if they were honest! http:// nypost.com/2017/03/27/the -new-york-times-ongoing-dishonesty-only-helps-trump/ …
2606,Watch @foxandfriends now on Podesta and Russia!
2607,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S. JOBS! JOBS! JOBS!
2608,"The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very good shape!"
2609,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!
2610,"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA !"
2611,"Why isn't the House Intelligence Committee looking into the Bill & Hillary deal that allowed big Uranium to go to Russia, Russian speech...."
2612,General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.
2613,"Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood & Ocare!"
2614,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!
2615,Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.
2616,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!
2617,Happy #MedalOfHonorDay to our heroes! https://www. whitehouse.gov/the-press-offi ce/2017/03/24/remarks-president-meeting-medal-honor-recipients … pic.twitter.com/Sw5ea1OwUf
2618,"Today, I was thrilled to announce a commitment of $25 BILLION & 20K AMERICAN JOBS over the next 4 years. THANK YOU Charter Communications! pic.twitter.com/PLxUmXVl0h"
2619,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline . A great day for American jobs! pic.twitter.com/5ga6XmpStG"
2620,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!"
2621,"After seven horrible years of ObamaCare (skyrocketing premiums & deductibles, bad healthcare), this is finally your chance for a great plan!"
2622,It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! pic.twitter.com/M1veooVBNE
2623,We are taking action to #RepealANDReplace #Obamacare ! Contact your Rep & tell them you support #AHCA . #PassTheBill http:// 45.wh.gov/Rame8F pic.twitter.com/C7snoRafPI
2624,"A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends."
2625,Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!
2626,Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.
2627,Big day for healthcare. Working hard!
2628,"Today on #NationalAgDay , we honor our great American farmers & ranchers. Their hard work & dedication are ingrained in our nation's fabric. pic.twitter.com/HG9BGCmSmc"
2629,"Honored to sign S.442 today. With this legislation, we support @NASA 's scientists, engineers, and astronauts in their pursuit of discovery! pic.twitter.com/9W37qQ0GVf"
2630,Joined the @HouseGOP Conference this morning at the U.S. Capitol. http:// PassTheBill.GOP #PassTheBill #MAGA https:// instagram.com/p/BR6GSLlALhD/ pic.twitter.com/QCeRv9eHaE
2631,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! pic.twitter.com/qGgWEWUvek"
2632,"Thank you Louisville, Kentucky- on my way! #MAGA pic.twitter.com/3QsBsib6kt"
2633,Congratulations Eric & Lara. Very proud and happy for the two of you! https:// twitter.com/erictrump/stat us/843854763825528832 …
2634,"What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?"
2635,Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox
2636,"The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!"
2637,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College & lost!
2638,James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!
2639,#ICYMI : Weekly Address http:// 45.wh.gov/Jjp2ki pic.twitter.com/dTGZLvlsGv
2640,"...vast sums of money to NATO & the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!"
2641,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes....."
2642,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse ! pic.twitter.com/8Y2UoHoYaY
2643,"""The President Changed. So Has Small Businesses' Confidence"" https:// mobile.nytimes.com/2017/03/12/bus iness/dealbook/small-business-confidence-trump.amp.html …"
2644,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"
2645,Happy Lá Fheile Phadraig to all of my great Irish friends!
2646,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth & future mtgs!
2647,Great progress on healthcare. Improvements being made - Republicans coming together!
2648,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. pic.twitter.com/J3iTl2iSiQ"
2649,A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: http:// 45.wh.gov/NF9wr4
2650,"Thank you Nashville, Tennessee! pic.twitter.com/6snvQ0DzXN"
2651,"In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! pic.twitter.com/m5UR4vv6UH"
2652,Thank you Andrew Jackson! #POTUS7 #USA pic.twitter.com/GToWsWXiNv
2653,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews . Enjoy!
2654,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!
2655,"Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!"
2656,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State & U.S. Already happening!"
2657,"Can you imagine what the outcry would be if @SnoopDogg , failing career and all, had aimed and fired the gun at President Obama? Jail time!"
2658,"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews FAKE NEWS!"
2659,Great optimism in America – and the results will be even better! https://www. bloomberg.com/news/articles/ 2017-03-14/ceo-optimism-rises-by-most-since-2009-business-roundtable …
2660,"JOBS, JOBS, JOBS! pic.twitter.com/wAkQMKdPXA"
2661,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here in D.C. Everyone be safe! pic.twitter.com/E69Jb0vycu"
2662,Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because Senate Dems are delaying! pic.twitter.com/mykytxPkD9
2663,Healthcare listening session w/ @VP & @SecPriceMD . Watch: http:// 45.wh.gov/wmwewc #ReadTheBill : http:// housegop.leadpages.co/healthcare/ #RepealAndReplace pic.twitter.com/35ym2Mwb9h
2664,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day."
2665,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!"
2666,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!
2667,Weekly Address - 11:00 A.M. at the @WhiteHouse ! #MAGA http:// 45.wh.gov/hcdvxr pic.twitter.com/Gb8iTGzb6j
2668,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse . Congratulations! http://www. USSenateYouth.org pic.twitter.com/WJc3gh7whC
2669,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' https://www. bloomberg.com/amp/news/artic les/2017-03-09/u-s-consumer-comfort-reaches-decade-high-on-economic-optimism … pic.twitter.com/xC0piRa6eP
2670,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!"
2671,"Great news. We are only just beginning. Together, we are going to #MAGA ! https:// instagram.com/p/BRZROKmg-st/ pic.twitter.com/K7yeBZsf6r"
2672,Met with @RepCummings today at the @WhiteHouse . Great discussion!
2673,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015
2674,"On International Women's Day, join me in honoring the critical role of women here in America & around the world."
2675,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.
2676,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!
2677,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!"
2678,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!
2679,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 & 3 of healthcare rollout. @foxandfriends"
2680,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends"
2681,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!
2682,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!"
2683,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing & construction jobs in the USA!"
2684,"Buy American & hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil ."
2685,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! pic.twitter.com/BNSLvKiEVj
2686,"45,000 construction & manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!"
2687,'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program' https://www. whitehouse.gov/the-press-offi ce/2017/03/06/president-trump-congratulates-exxon-mobil-job-creating-investment …
2688,Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!
2689,"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends"
2690,Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?
2691,"Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show"
2692,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!
2693,"I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!"
2694,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!"
2695,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone."
2696,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!"
2697,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......
2698,MAKE AMERICA GREAT AGAIN! pic.twitter.com/kuQiZDz4rA
2699,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. http://www. politico.com/story/2017/03/ nancy-pelosi-sergey-kislyak-meeting-235653 …"
2700,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. pic.twitter.com/OTJaHcvLzf
2701,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! pic.twitter.com/Ik3yqjHzsA
2702,Weekly Address Join me here: http:// 45.wh.gov/zPTKbq pic.twitter.com/EnyXYeqgcp
2703,It is so pathetic that the Dems have still not approved my full Cabinet.
2704,"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends"
2705,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!"""
2706,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story..."
2707,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....
2708,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not...."
2709,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!"
2710,THANK YOU!
2711,#JointSession #MAGA https:// twitter.com/i/live/8290621 03558352897 …
2712,Join me live at 9:00 P.M. #JointAddress http:// 45.wh.gov/eXTTGS pic.twitter.com/gTtK3vJmkU
2713,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!
2714,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh : https://www. scribd.com/document/34033 5355/17057-NBCWSJ-February-Poll …"
2715,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American people. pic.twitter.com/s2NMVMvQq3
2716,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare."
2717,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!"
2718,For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately & fairly!
2719,"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!"
2720,"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!"
2721,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!
2722,Weekly Address from @WhiteHouse : http:// 45.wh.gov/Z6FYHt pic.twitter.com/7eF6aC6kEC
2723,"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax & regulation cuts coming!"
2724,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.
2725,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!
2726,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN . Sad!
2727,Trump vows to fight 'epidemic' of human trafficking http:// bigstory.ap.org/article/9517fb 5ec44e4e93a275cc0722abd6a1/trump-vows-fight-epidemic-human-trafficking …
2728,Going to CPAC!
2729,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW
2730,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......"
2731,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!
2732,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!
2733,'S&P 500 Edges Higher After Trump Renews Jobs Pledge' http://www. foxbusiness.com/markets/2017/0 2/23/s-p-500-edges-higher-after-trump-renews-jobs-pledge.html …
2734,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!
2735,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!"
2736,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!"
2737,'Americans overwhelmingly oppose sanctuary cities' http:// thehill.com/homenews/admin istration/320487-poll-americans-overwhelmingly-oppose-sanctuary-cities …
2738,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://www. facebook.com/DonaldTrump/vi deos/10158684611165725/ … pic.twitter.com/VBXcJ1b6Pv"
2739,Just named General H.R. McMaster National Security Advisor.
2740,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!
2741,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!
2742,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants & Sweden.
2743,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!"
2744,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.
2745,Looking forward to the Florida rally tomorrow. Big crowd expected!
2746,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA calls it differently! Dishonest"
2747,"The FAKE NEWS media (failing @nytimes , @NBCNews , @ABC , @CBS , @CNN ) is not my enemy, it is the enemy of the American People!"
2748,Join me at 11:00am: Watch here: http:// 45.wh.gov/XYQXNw pic.twitter.com/UzndIjIqjM
2749,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others."
2750,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!
2751,"Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it."
2752,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!"
2753,'Trump signs bill undoing Obama coal mining rule' http:// thehill.com/policy/energy- environment/319938-trump-signs-bill-undoing-obama-coal-mining-rule …
2754,"The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!"
2755,"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!"
2756,The spotlight has finally been put on the low-life leakers! They will be caught!
2757,"Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!"
2758,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!
2759,"Venezuela should allow Leopoldo Lopez, a political prisoner & husband of @liliantintori (just met w/ @marcorubio ) out of prison immediately. pic.twitter.com/bt8Xhdo7al"
2760,Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace https://www. bloomberg.com/news/articles/ 2017-02-15/aetna-ceo-says-obamacare-in-a-death-spiral-with-sick-customers …
2761,Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport! Tickets: http:// bit.ly/2lQarqaFLORIDA pic.twitter.com/GDhO6GGxwt
2762,"Welcome to the United States, @IsraeliPM Benjamin & Sara! #ICYMI Joint Press Conference: https://www. facebook.com/DonaldTrump/po sts/10158654390690725 … pic.twitter.com/bH60nBL5FP"
2763,Great listening session with CEO's of the Retail Industry Leaders Association this morning! pic.twitter.com/sy6xJcWfcF
2764,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!"
2765,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?
2766,"Thank you to Eli Lake of The Bloomberg View - ""The NSA & FBI...should not interfere in our politics...and is"" Very serious situation for USA"
2767,Information is being illegally given to the failing @nytimes & @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia
2768,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.
2769,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC & @CNN are unwatchable. @foxandfriends is great!
2770,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace & save healthcare for ALL Americans. https:// origin-nyi.thehill.com/policy/healthc are/319538-humana-to-drop-out-of-obamacare-marketplace-at-end-of-2017 …"
2771,'Remarks by President Trump at Signing of H.J. Resolution 41' https://www. whitehouse.gov/the-press-offi ce/2017/02/14/remarks-president-trump-signing-hj-resolution-41 … pic.twitter.com/yGDDTKm9Br
2772,Great parent-teacher listening session this morning with @VP Pence & @usedgov Secretary @BetsyDeVos . Watch: https://www. youtube.com/watch?v=opufN8 wWBoo … pic.twitter.com/QJnq4SSXlq
2773,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?
2774,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect our country! pic.twitter.com/Mit3wx3yae
2775,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI - watch here: https://www. facebook.com/DonaldTrump/po sts/10158646970740725 … pic.twitter.com/K8tWLlXiYK
2776,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's & business women from Canada and the United States pic.twitter.com/Rxr31QpxMK
2777,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau ! pic.twitter.com/WKgF8Zo9ri
2778,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. http:// bigstory.ap.org/article/37dab2 5b8da74902b3fa4076030febe0/trump-trudeau-discuss-women-workforce …
2779,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!
2780,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!
2781,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!
2782,"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L"
2783,"While on FAKE NEWS @CNN , Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!"
2784,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA & YEMEN"
2785,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers & others are being removed!"
2786,#ICYMI : Joint Statement with Prime Minister Shinzo Abe on North Korea. pic.twitter.com/qEC87FKB1D
2787,"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!"
2788,"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy , Ernie Els, and had a great time. Japan is very well represented!"
2789,"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!"
